"bout.ID","x","time.num","direction","bee_ID","round","treatment","microcolony","datetime","deployed_at","day_or_night","total_deployment_time"
"8",14.1666666666667,34.5000198866952,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:00:01.71821,2023-09-02 17:10:48,"day",21.9869444444444
"9",-35.2173913043478,34.5007896172116,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:01:08.222927,2023-09-02 17:10:48,"day",21.9869444444444
"10",-10.5,34.503308934319,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:04:45.891925,2023-09-02 17:10:48,"day",21.9869444444444
"11",0.393939393939394,34.5073438810775,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:10:34.511325,2023-09-02 17:10:48,"day",21.9869444444444
"12",2.04347826086957,34.510815410289,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:15:34.451449,2023-09-02 17:10:48,"day",21.9869444444444
"13",-74,34.5131020867369,-1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:18:52.020294,2023-09-02 17:10:48,"day",21.9869444444444
"14",49.3,34.5259573722804,1,327,"5","flupyradifurone","5_flupyradifurone",2023-09-03 12:37:22.716965,2023-09-02 17:10:48,"day",21.9869444444444
"1",17.1666666666667,34.5794831457416,1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:54:27.343792,2023-09-02 17:10:48,"day",21.9869444444444
"2",23.6666666666667,34.5820534167717,1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 13:58:09.415209,2023-09-02 17:10:48,"day",21.9869444444444
"3",12.8888888888889,34.5849704433619,1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:02:21.446306,2023-09-02 17:10:48,"day",21.9869444444444
"4",-1.95652173913043,34.5884517103848,-1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:07:22.227777,2023-09-02 17:10:48,"day",21.9869444444444
"5",-54.6,34.596081106597,-1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:18:21.40761,2023-09-02 17:10:48,"day",21.9869444444444
"6",130,34.6019961381628,1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:26:52.466337,2023-09-02 17:10:48,"day",21.9869444444444
"7",-9.76666666666667,34.6071537991537,-1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:34:18.088247,2023-09-02 17:10:48,"day",21.9869444444444
"8",-21.8695652173913,34.6100029314795,-1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:38:24.25328,2023-09-02 17:10:48,"day",21.9869444444444
"9",315,34.6112177473265,1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:40:09.213369,2023-09-02 17:10:48,"day",21.9869444444444
"10",47.6666666666667,34.6131170238049,1,325,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:42:53.310857,2023-09-02 17:10:48,"day",21.9869444444444
"1",21.6923076923077,34.5894064592535,1,328,"5","flupyradifurone","5_flupyradifurone",2023-09-03 14:08:44.71808,2023-09-02 17:10:48,"day",21.9869444444444
"1",682,0.739974426087682,1,92,"1","control","1_control",2023-07-31 17:45:33.790414,2023-07-31 17:05:19,"day",24.4116666666667
"2",-329,0.744319448299292,-1,92,"1","control","1_control",2023-07-31 17:51:49.200333,2023-07-31 17:05:19,"day",24.4116666666667
"3",-0.666666666666667,0.788657672538092,-1,92,"1","control","1_control",2023-07-31 18:55:40.022907,2023-07-31 17:05:19,"day",24.4116666666667
"4",53,0.789806043526562,1,92,"1","control","1_control",2023-07-31 18:57:19.242161,2023-07-31 17:05:19,"day",24.4116666666667
"5",-18.3333333333333,0.79091522137462,-1,92,"1","control","1_control",2023-07-31 18:58:55.075127,2023-07-31 17:05:19,"day",24.4116666666667
"6",-15.8571428571429,0.793215672967404,-1,92,"1","control","1_control",2023-07-31 19:02:13.834144,2023-07-31 17:05:19,"day",24.4116666666667
"7",-5.4,0.794460361847815,-1,92,"1","control","1_control",2023-07-31 19:04:01.375264,2023-07-31 17:05:19,"day",24.4116666666667
"8",-26,0.796214031637819,-1,92,"1","control","1_control",2023-07-31 19:06:32.892334,2023-07-31 17:05:19,"day",24.4116666666667
"9",-10.5,0.800489497199471,-1,92,"1","control","1_control",2023-07-31 19:12:42.292558,2023-07-31 17:05:19,"day",24.4116666666667
"10",186.5,0.802512620393877,1,92,"1","control","1_control",2023-07-31 19:15:37.090402,2023-07-31 17:05:19,"day",24.4116666666667
"11",41,0.804107595037117,1,92,"1","control","1_control",2023-07-31 19:17:54.896211,2023-07-31 17:05:19,"day",24.4116666666667
"12",NA,0.805309088530916,NA,92,"1","control","1_control",2023-07-31 19:19:38.705249,2023-07-31 17:05:19,"day",24.4116666666667
"13",NA,0.8067568673497,NA,92,"1","control","1_control",2023-07-31 19:21:43.793339,2023-07-31 17:05:19,"day",24.4116666666667
"14",-172.166666666667,0.808380113325264,-1,92,"1","control","1_control",2023-07-31 19:24:04.041791,2023-07-31 17:05:19,"day",24.4116666666667
"1",14.9230769230769,0.777194365695631,1,85,"1","control","1_control",2023-07-31 18:39:09.593196,2023-07-31 17:05:19,"day",24.4116666666667
"1",22.3333333333333,0.78922503211846,1,83,"1","control","1_control",2023-07-31 18:56:29.042775,2023-07-31 17:05:19,"day",24.4116666666667
"2",43,0.793519282645236,1,83,"1","control","1_control",2023-07-31 19:02:40.06602,2023-07-31 17:05:19,"day",24.4116666666667
"1",-20,0.790179821292375,-1,96,"1","control","1_control",2023-07-31 18:57:51.53656,2023-07-31 17:05:19,"day",24.4116666666667
"1",-35.75,0.820211036604312,-1,98,"1","control","1_control",2023-07-31 19:41:06.233563,2023-07-31 17:05:19,"day",24.4116666666667
"1",NA,0.868802434744106,NA,88,"1","control","1_control",2023-07-31 20:51:04.530362,2023-07-31 17:05:19,"night",24.4116666666667
"2",-47,0.935103815914488,-1,88,"1","control","1_control",2023-07-31 22:26:32.969695,2023-07-31 17:05:19,"night",24.4116666666667
"1",110,0.942931447302302,1,90,"1","control","1_control",2023-07-31 22:37:49.277047,2023-07-31 17:05:19,"night",24.4116666666667
"2",NA,0.947221193170106,NA,90,"1","control","1_control",2023-07-31 22:43:59.91109,2023-07-31 17:05:19,"night",24.4116666666667
"1",-238.25,1.81621318844623,-1,45,"1","imidacloprid","1_imidacloprid",2023-08-01 19:35:20.819482,2023-08-01 17:45:01,"night",23
"2",-5.05882352941176,2.05017367302574,-1,45,"1","imidacloprid","1_imidacloprid",2023-08-02 01:12:15.005349,2023-08-01 17:45:01,"night",23
"1",-33.2666666666667,1.8245604219329,-1,44,"1","imidacloprid","1_imidacloprid",2023-08-01 19:47:22.020455,2023-08-01 17:45:01,"day",23
"1",-63.4444444444444,1.8606170450311,-1,47,"1","imidacloprid","1_imidacloprid",2023-08-01 20:39:17.312691,2023-08-01 17:45:01,"night",23
"1",-54.75,1.88278346825866,-1,33,"1","imidacloprid","1_imidacloprid",2023-08-01 21:11:12.491657,2023-08-01 17:45:01,"night",23
"2",-28.1666666666667,1.90163889463656,-1,33,"1","imidacloprid","1_imidacloprid",2023-08-01 21:38:21.600497,2023-08-01 17:45:01,"night",23
"3",-30.2307692307692,1.91553167075569,-1,33,"1","imidacloprid","1_imidacloprid",2023-08-01 21:58:21.936353,2023-08-01 17:45:01,"night",23
"4",-25.6363636363636,1.9257839662423,-1,33,"1","imidacloprid","1_imidacloprid",2023-08-01 22:13:07.734683,2023-08-01 17:45:01,"night",23
"5",15.1818181818182,1.93276058148501,1,33,"1","imidacloprid","1_imidacloprid",2023-08-01 22:23:10.51424,2023-08-01 17:45:01,"night",23
"6",-0.266666666666667,1.95481510469195,-1,33,"1","imidacloprid","1_imidacloprid",2023-08-01 22:54:56.025045,2023-08-01 17:45:01,"night",23
"1",4,2.06078455873248,1,40,"1","imidacloprid","1_imidacloprid",2023-08-02 01:27:31.785874,2023-08-01 17:45:01,"night",23
"2",-15.8333333333333,2.06299898476556,-1,40,"1","imidacloprid","1_imidacloprid",2023-08-02 01:30:43.112284,2023-08-01 17:45:01,"night",23
"3",3.25,2.07096396881546,1,40,"1","imidacloprid","1_imidacloprid",2023-08-02 01:42:11.286906,2023-08-01 17:45:01,"night",23
"4",-18.5714285714286,2.07223037423325,-1,40,"1","imidacloprid","1_imidacloprid",2023-08-02 01:44:00.704334,2023-08-01 17:45:01,"night",23
"5",-31,2.27055994449045,-1,40,"1","imidacloprid","1_imidacloprid",2023-08-02 06:29:36.379204,2023-08-01 17:45:01,"night",23
"1",-124,2.31687736420904,-1,35,"1","imidacloprid","1_imidacloprid",2023-08-02 07:36:18.204268,2023-08-01 17:45:01,"day",23
"1",-213,2.38893335558336,-1,49,"1","imidacloprid","1_imidacloprid",2023-08-02 09:20:03.841922,2023-08-01 17:45:01,"day",23
"2",16.8,2.39533802752543,1,49,"1","imidacloprid","1_imidacloprid",2023-08-02 09:29:17.205578,2023-08-01 17:45:01,"day",23
"1",NA,2.44694981025601,NA,32,"1","imidacloprid","1_imidacloprid",2023-08-02 10:43:36.463606,2023-08-01 17:45:01,"day",23
"2",132,2.52263317551464,1,32,"1","imidacloprid","1_imidacloprid",2023-08-02 12:32:35.506364,2023-08-01 17:45:01,"day",23
"3",6.66666666666667,2.53298979480151,1,32,"1","imidacloprid","1_imidacloprid",2023-08-02 12:47:30.318271,2023-08-01 17:45:01,"day",23
"1",-69.1666666666667,2.53762071402458,-1,38,"1","imidacloprid","1_imidacloprid",2023-08-02 12:54:10.429692,2023-08-01 17:45:01,"day",23
"1",-10.2352941176471,2.99958563658574,-1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-02 23:59:24.199001,2023-08-02 17:10:01,"night",22.5833333333333
"2",119.25,3.05994986742349,1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-03 01:26:19.668545,2023-08-02 17:10:01,"night",22.5833333333333
"3",11,3.21016702378445,1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-03 05:02:38.430855,2023-08-02 17:10:01,"night",22.5833333333333
"4",4.63157894736842,3.22393990508232,1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-03 05:22:28.407799,2023-08-02 17:10:01,"night",22.5833333333333
"5",28.6,3.24066649932644,1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-03 05:46:33.585542,2023-08-02 17:10:01,"night",22.5833333333333
"6",-0.307692307692308,3.24429262915932,-1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-03 05:51:46.883159,2023-08-02 17:10:01,"night",22.5833333333333
"7",76.8571428571429,3.26557550382835,1,11,"1","flupyradifurone","1_flupyradifurone",2023-08-03 06:22:25.723531,2023-08-02 17:10:01,"night",22.5833333333333
"1",26.8333333333333,3.13782688897832,1,19,"1","flupyradifurone","1_flupyradifurone",2023-08-03 03:18:28.243208,2023-08-02 17:10:01,"day",22.5833333333333
"2",-28.6666666666667,3.13953332869188,-1,19,"1","flupyradifurone","1_flupyradifurone",2023-08-03 03:20:55.679599,2023-08-02 17:10:01,"day",22.5833333333333
"3",31.125,3.26475030624464,1,19,"1","flupyradifurone","1_flupyradifurone",2023-08-03 06:21:14.42646,2023-08-02 17:10:01,"day",22.5833333333333
"1",-4.33333333333333,3.24643101323555,-1,16,"1","flupyradifurone","1_flupyradifurone",2023-08-03 05:54:51.639544,2023-08-02 17:10:01,"day",22.5833333333333
"2",88.6,3.27618015263919,1,16,"1","flupyradifurone","1_flupyradifurone",2023-08-03 06:37:41.965188,2023-08-02 17:10:01,"day",22.5833333333333
"1",335,3.32036943027681,1,18,"1","flupyradifurone","1_flupyradifurone",2023-08-03 07:41:19.918776,2023-08-02 17:10:01,"day",22.5833333333333
"1",-3.75,41.7494655325616,-1,451,"7","imidacloprid","7_imidacloprid",2023-09-10 17:59:13.822013,2023-09-10 16:25:01,"day",25.75
"2",47,41.8076067114966,1,451,"7","imidacloprid","7_imidacloprid",2023-09-10 19:22:57.219873,2023-09-10 16:25:01,"day",25.75
"1",-7.5,42.5395570335927,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 12:56:57.727702,2023-09-10 16:25:01,"day",25.75
"2",138,42.5425881953834,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 13:01:19.620081,2023-09-10 16:25:01,"day",25.75
"3",-271,42.5440738408543,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 13:03:27.97985,2023-09-10 16:25:01,"day",25.75
"4",25.9,42.5712986172719,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 13:42:40.200532,2023-09-10 16:25:01,"day",25.75
"5",-297.333333333333,42.6351148160506,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 15:14:33.920107,2023-09-10 16:25:01,"day",25.75
"6",54.05,42.6498787625662,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 15:35:49.525086,2023-09-10 16:25:01,"day",25.75
"7",-70.6153846153846,42.6596152414782,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 15:49:50.756864,2023-09-10 16:25:01,"day",25.75
"8",75.4666666666667,42.6709829131826,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 16:06:12.923699,2023-09-10 16:25:01,"day",25.75
"9",-45.5714285714286,42.7007046872017,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 16:49:00.884974,2023-09-10 16:25:01,"day",25.75
"10",210.2,42.7078657674656,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 16:59:19.602309,2023-09-10 16:25:01,"day",25.75
"11",70.7142857142857,42.7181860231011,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 17:14:11.272396,2023-09-10 16:25:01,"day",25.75
"12",-508,42.721064781944,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 17:18:19.99716,2023-09-10 16:25:01,"day",25.75
"13",224.75,42.7299586183892,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 17:31:08.424629,2023-09-10 16:25:01,"day",25.75
"14",-266.25,42.7369569578822,-1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 17:41:13.081161,2023-09-10 16:25:01,"day",25.75
"15",89.1,42.7450348688476,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 17:52:51.012668,2023-09-10 16:25:01,"day",25.75
"16",24,42.7534268061748,1,444,"7","imidacloprid","7_imidacloprid",2023-09-11 18:04:56.076054,2023-09-10 16:25:01,"day",25.75
"1",-35.1904761904762,42.6342651512957,-1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 15:13:20.509072,2023-09-10 16:25:01,"day",25.75
"2",-3.68421052631579,42.6620191356305,-1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 15:53:18.453319,2023-09-10 16:25:01,"day",25.75
"3",-233,42.6877600915487,-1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 16:30:22.47191,2023-09-10 16:25:01,"day",25.75
"4",-80.25,42.6932246995971,-1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 16:38:14.614045,2023-09-10 16:25:01,"day",25.75
"5",-4.5,42.7025058968166,-1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 16:51:36.509485,2023-09-10 16:25:01,"day",25.75
"6",1.84,42.7035948317098,1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 16:53:10.59346,2023-09-10 16:25:01,"day",25.75
"7",-2.76923076923077,42.7045912667401,-1,458,"7","imidacloprid","7_imidacloprid",2023-09-11 16:54:36.685446,2023-09-10 16:25:01,"day",25.75
"1",42.2,43.7881120287404,1,408,"7","control","7_control",2023-09-12 18:54:52.879283,2023-09-12 18:55:16,"day",23.5791666666667
"1",14.8461538461538,44.475076641823,1,400,"7","control","7_control",2023-09-13 11:24:06.621854,2023-09-12 18:55:16,"day",23.5791666666667
"1",4.9,44.5476465669911,1,410,"7","control","7_control",2023-09-13 13:08:36.663388,2023-09-12 18:55:16,"day",23.5791666666667
"2",18.8636363636364,44.6005724300456,1,410,"7","control","7_control",2023-09-13 14:24:49.457956,2023-09-12 18:55:16,"day",23.5791666666667
"3",11.7272727272727,44.6017648964497,1,410,"7","control","7_control",2023-09-13 14:26:32.487053,2023-09-12 18:55:16,"day",23.5791666666667
"4",97.1111111111111,44.6161107511548,1,410,"7","control","7_control",2023-09-13 14:47:11.9689,2023-09-12 18:55:16,"day",23.5791666666667
"5",-41.4,44.6260182899232,-1,410,"7","control","7_control",2023-09-13 15:01:27.980249,2023-09-12 18:55:16,"day",23.5791666666667
"6",87.125,44.6871862151155,1,410,"7","control","7_control",2023-09-13 16:29:32.888986,2023-09-12 18:55:16,"day",23.5791666666667
"7",-87.75,44.6948655999023,-1,410,"7","control","7_control",2023-09-13 16:40:36.387831,2023-09-12 18:55:16,"day",23.5791666666667
"8",18.6470588235294,44.7241090658651,1,410,"7","control","7_control",2023-09-13 17:22:43.023291,2023-09-12 18:55:16,"day",23.5791666666667
"9",-153.8,44.739493260546,-1,410,"7","control","7_control",2023-09-13 17:44:52.217711,2023-09-12 18:55:16,"day",23.5791666666667
"1",1.90625,44.5574518292554,1,414,"7","control","7_control",2023-09-13 13:22:43.838048,2023-09-12 18:55:16,"day",23.5791666666667
"2",26.0232558139535,44.6809299670128,1,414,"7","control","7_control",2023-09-13 16:20:32.34915,2023-09-12 18:55:16,"day",23.5791666666667
"3",-241.666666666667,44.7079462060795,-1,414,"7","control","7_control",2023-09-13 16:59:26.552205,2023-09-12 18:55:16,"day",23.5791666666667
"1",2.21311475409836,44.5951273765856,1,415,"7","control","7_control",2023-09-13 14:16:59.005337,2023-09-12 18:55:16,"day",23.5791666666667
"2",1.2,44.6438431163753,1,415,"7","control","7_control",2023-09-13 15:27:08.045255,2023-09-12 18:55:16,"day",23.5791666666667
"3",-3.86666666666667,44.6449840126007,-1,415,"7","control","7_control",2023-09-13 15:28:46.618689,2023-09-12 18:55:16,"day",23.5791666666667
"1",31.96,44.6185584958861,1,413,"7","control","7_control",2023-09-13 14:50:43.454045,2023-09-12 18:55:16,"day",23.5791666666667
"2",-311.666666666667,44.6327980073548,-1,413,"7","control","7_control",2023-09-13 15:11:13.747835,2023-09-12 18:55:16,"day",23.5791666666667
"3",62.2777777777778,44.6395206524141,1,413,"7","control","7_control",2023-09-13 15:20:54.584368,2023-09-12 18:55:16,"day",23.5791666666667
"4",-364,44.6802587604293,-1,413,"7","control","7_control",2023-09-13 16:19:34.356901,2023-09-12 18:55:16,"day",23.5791666666667
"5",74.0714285714286,44.6838547522771,1,413,"7","control","7_control",2023-09-13 16:24:45.050597,2023-09-12 18:55:16,"day",23.5791666666667
"6",-360,44.7339420144108,-1,413,"7","control","7_control",2023-09-13 17:36:52.590045,2023-09-12 18:55:16,"day",23.5791666666667
"7",219,44.7359570658524,1,413,"7","control","7_control",2023-09-13 17:39:46.69049,2023-09-12 18:55:16,"day",23.5791666666667
"8",-464,44.7477280796181,-1,413,"7","control","7_control",2023-09-13 17:56:43.706079,2023-09-12 18:55:16,"day",23.5791666666667
"9",186.5,44.7490908303404,1,413,"7","control","7_control",2023-09-13 17:58:41.447742,2023-09-12 18:55:16,"day",23.5791666666667
"10",-79,44.763752940496,-1,413,"7","control","7_control",2023-09-13 18:19:48.254059,2023-09-12 18:55:16,"day",23.5791666666667
"1",-1.32727272727273,44.6424735789447,-1,405,"7","control","7_control",2023-09-13 15:25:09.717221,2023-09-12 18:55:16,"day",23.5791666666667
"2",4.33333333333333,44.646123852701,1,405,"7","control","7_control",2023-09-13 15:30:25.100873,2023-09-12 18:55:16,"day",23.5791666666667
"3",37.6296296296296,44.6490842613982,1,405,"7","control","7_control",2023-09-13 15:34:40.880185,2023-09-12 18:55:16,"day",23.5791666666667
"4",-277,44.6628987607415,-1,405,"7","control","7_control",2023-09-13 15:54:34.452928,2023-09-12 18:55:16,"day",23.5791666666667
"1",-1,44.6516837510594,-1,416,"7","control","7_control",2023-09-13 15:38:25.476092,2023-09-12 18:55:16,"day",23.5791666666667
"2",-24.1875,44.7065144829262,-1,416,"7","control","7_control",2023-09-13 16:57:22.851325,2023-09-12 18:55:16,"day",23.5791666666667
"3",-63.4,44.7084884404471,-1,416,"7","control","7_control",2023-09-13 17:00:13.401255,2023-09-12 18:55:16,"day",23.5791666666667
"4",62.9166666666667,44.7141961360651,1,416,"7","control","7_control",2023-09-13 17:08:26.546156,2023-09-12 18:55:16,"day",23.5791666666667
"5",10.75,44.7155049142604,1,416,"7","control","7_control",2023-09-13 17:10:19.624592,2023-09-12 18:55:16,"day",23.5791666666667
"6",-4.17391304347826,44.7168440910268,-1,416,"7","control","7_control",2023-09-13 17:12:15.329465,2023-09-12 18:55:16,"day",23.5791666666667
"7",20.695652173913,44.7437749424006,1,416,"7","control","7_control",2023-09-13 17:51:02.155023,2023-09-12 18:55:16,"day",23.5791666666667
"8",-27.28125,44.7447604663658,-1,416,"7","control","7_control",2023-09-13 17:52:27.304294,2023-09-12 18:55:16,"day",23.5791666666667
"9",174.25,44.7530868457291,1,416,"7","control","7_control",2023-09-13 18:04:26.703471,2023-09-12 18:55:16,"day",23.5791666666667
"1",3.26315789473684,44.6697982280024,1,407,"7","control","7_control",2023-09-13 16:04:30.566899,2023-09-12 18:55:16,"day",23.5791666666667
"2",-8.83333333333333,44.7693467605784,-1,407,"7","control","7_control",2023-09-13 18:27:51.560114,2023-09-12 18:55:16,"day",23.5791666666667
"1",11.8125,44.7006498329414,1,409,"7","control","7_control",2023-09-13 16:48:56.145566,2023-09-12 18:55:16,"day",23.5791666666667
"1",0.157894736842105,46.7113590231218,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-15 17:04:21.419598,2023-09-15 17:00:01,"day",24
"2",-8,46.9204174853964,-1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-15 22:05:24.070738,2023-09-15 17:00:01,"day",24
"3",19.3684210526316,46.9844117513075,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-15 23:37:33.175313,2023-09-15 17:00:01,"day",24
"4",44.3461538461538,47.38983952039,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 09:21:22.134562,2023-09-15 17:00:01,"day",24
"5",-89,47.4253563936772,-1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 10:12:30.792414,2023-09-15 17:00:01,"day",24
"6",7.14285714285714,47.5111247031439,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:16:01.174352,2023-09-15 17:00:01,"day",24
"7",26,47.5539734209089,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 13:17:43.303566,2023-09-15 17:00:01,"day",24
"8",14.6666666666667,47.560324534585,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 13:26:52.039788,2023-09-15 17:00:01,"day",24
"9",-166.2,47.5808705776562,-1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 13:56:27.21791,2023-09-15 17:00:01,"day",24
"10",27.2173913043478,47.6503231114557,1,513,"8","flupyradifurone","8_flupyradifurone",2023-09-16 15:36:27.91683,2023-09-15 17:00:01,"day",24
"1",17.7142857142857,46.7120148905391,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-15 17:05:18.086543,2023-09-15 17:00:01,"day",24
"2",3.25581395348837,47.5136542149361,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:19:39.72417,2023-09-15 17:00:01,"day",24
"3",25.2222222222222,47.5165908010356,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:23:53.44521,2023-09-15 17:00:01,"day",24
"4",20.25,47.5197284995016,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:28:24.542357,2023-09-15 17:00:01,"day",24
"5",48,47.5223421581381,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:32:10.362463,2023-09-15 17:00:01,"day",24
"6",7.27083333333333,47.5259446008583,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:37:21.613514,2023-09-15 17:00:01,"day",24
"7",56.8,47.5289173319448,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:41:38.45748,2023-09-15 17:00:01,"day",24
"8",41.25,47.5397461099122,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 12:57:14.063896,2023-09-15 17:00:01,"day",24
"9",188,47.5563733172192,1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 13:21:10.654608,2023-09-15 17:00:01,"day",24
"10",-176.75,47.61658190653,-1,516,"8","flupyradifurone","8_flupyradifurone",2023-09-16 14:47:52.676724,2023-09-15 17:00:01,"day",24
"1",7.86363636363636,46.7503860523657,1,503,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:00:33.354924,2023-09-15 17:00:01,"day",24
"2",-0.0740740740740741,46.7535539837669,-1,503,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:05:07.064198,2023-09-15 17:00:01,"day",24
"1",-30.6,46.7508534020148,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:01:13.733934,2023-09-15 17:00:01,"day",24
"2",28.4,46.7583887242948,1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:12:04.785779,2023-09-15 17:00:01,"day",24
"3",-9.2,46.759280907996,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:13:21.870451,2023-09-15 17:00:01,"day",24
"4",39.1428571428571,47.4623427834722,1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:05:46.416492,2023-09-15 17:00:01,"day",24
"5",-20.0975609756098,47.4637211693553,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:07:45.509032,2023-09-15 17:00:01,"day",24
"6",30.8333333333333,47.4655541284274,1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:10:23.876696,2023-09-15 17:00:01,"day",24
"7",-21.4285714285714,47.4675046362787,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:13:12.400574,2023-09-15 17:00:01,"day",24
"8",-11.695652173913,47.4699655418289,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:16:45.022814,2023-09-15 17:00:01,"day",24
"9",-82.1428571428571,47.4716310483493,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:19:08.922577,2023-09-15 17:00:01,"day",24
"10",-8.57142857142857,47.475118413219,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:24:10.230902,2023-09-15 17:00:01,"day",24
"11",54.6,47.4776329676157,1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:27:47.488402,2023-09-15 17:00:01,"day",24
"12",-56.6,47.4804030381598,-1,501,"8","flupyradifurone","8_flupyradifurone",2023-09-16 11:31:46.822497,2023-09-15 17:00:01,"day",24
"1",-8.68181818181818,46.758994686335,-1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:12:57.140899,2023-09-15 17:00:01,"day",24
"2",80.8333333333333,46.7676841106628,1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:25:27.907161,2023-09-15 17:00:01,"day",24
"3",-6.87234042553191,46.7689791556502,-1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:27:19.799048,2023-09-15 17:00:01,"day",24
"4",-23.7777777777778,46.770249181291,-1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:29:09.529263,2023-09-15 17:00:01,"day",24
"5",-5.61538461538461,46.7725033373145,-1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:32:24.288344,2023-09-15 17:00:01,"day",24
"6",-3.925,46.7736686486997,-1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 18:34:04.971248,2023-09-15 17:00:01,"day",24
"7",12.9166666666667,46.8673238829975,1,509,"8","flupyradifurone","8_flupyradifurone",2023-09-15 20:48:56.783491,2023-09-15 17:00:01,"day",24
